SIGNATURE	LEMMA	DIAC	QC	COMMENTS	STATUS
NOM.FP.IG	>amap	<imAwayoni	PROB	(<imA'K)[OK]>(<imAwayoni)[UNK]	
NOM.FP.IG	>amap	<imAwAtK	PROB	(<imA'K)[OK]>(<imAwAtK)[UNK]	
NOM.FP.IA	>amap	<imAwayoni	PROB	(<imA'F)[OK]>(<imAwayoni)[UNK]	
NOM.FP.IA	>amap	<imAwAtK	PROB	(<imA'F)[OK]>(<imAwAtK)[UNK]	
NOM.FP.CN	>amap	<imAwA	PROB	(<imA'u)[OK]>(<imAwA)[UNK]	
NOM.FP.CN	>amap	<imAwAtu	PROB	(<imA'u)[OK]>(<imAwAtu)[UNK]	
NOM.FP.CG	>amap	<imAwayo	PROB	(<imA'i)[OK]>(<imAwayo)[UNK]	
NOM.FP.CG	>amap	<imAwAti	PROB	(<imA'i)[OK]>(<imAwAti)[UNK]	
NOM.FP.CA	>amap	<imAwayo	PROB	(<imA'a)[OK]>(<imAwayo)[UNK]	
NOM.FP.CA	>amap	<imAwAti	PROB	(<imA'a)[OK]>(<imAwAti)[UNK]	
NOM.FP.DN.P0.E0	>amap		OK		
NOM.FP.DG.P0.E0	>amap		OK		
NOM.FP.DA.P0.E0	>amap		OK		
NOM.FP.CN.E0	>amap	<imAwAhu	PROB	(<imA&uhu)[OK]>(<imAwAhu)[UNK]	
NOM.FP.CN.E0	>amap	<imAwAtuhu	PROB	(<imA&uhu)[OK]>(<imAwAtuhu)[UNK]	
NOM.FP.CG.E0	>amap	<imAwayohi	PROB	(<imA}ihi)[OK]>(<imAwayohi)[UNK]	
NOM.FP.CG.E0	>amap	<imAwAtihi	PROB	(<imA}ihi)[OK]>(<imAwAtihi)[UNK]	
NOM.FP.CA.E0	>amap	<imAwayohi	PROB	(<imA'ahu)[OK]>(<imAwayohi)[UNK]	
NOM.FP.CA.E0	>amap	<imAwAtihi	PROB	(<imA'ahu)[OK]>(<imAwAtihi)[UNK]	
NOM.MS.DN.P0.E0	mAs		OK		
NOM.MS.DG.P0.E0	mAs		OK		
NOM.MS.DA.P0.E0	mAs		OK		
NOM.FP.IN	>arojA'	>arojA'u	OK		
NOM.FP.IG	>arojA'	>arojA'a	OK		
NOM.FP.DN.P0.E0	>arojA'		OK		
NOM.FP.DG.P0.E0	>arojA'		OK		
NOM.FP.DA.P0.E0	>arojA'		OK		
NOM.MP.DN.P0.E0	$ilow		OK		
NOM.MP.DG.P0.E0	$ilow		OK		
NOM.MP.DA.P0.E0	$ilow		OK		
NOM.MS.DN.P0.E0	bAbA		OK		
NOM.MS.DG.P0.E0	bAbA		OK		
NOM.MS.DA.P0.E0	bAbA		OK		
NOM.MD.DN.P0.E0	bAbA		OK		
NOM.MD.DG.P0.E0	bAbA		OK		
NOM.MD.DA.P0.E0	bAbA		OK		
NOM.FS.DN.P0.E0	>adAp		OK		
NOM.FS.DG.P0.E0	>adAp		OK		
NOM.FS.DA.P0.E0	>adAp		OK		
NOM.FD.DN.P0.E0	>adAp		OK		
NOM.FD.DG.P0.E0	>adAp		OK		
NOM.FD.DA.P0.E0	>adAp		OK		
NOM.FP.DN.P0	>adAp	Al>adawAtu	OK		
NOM.FP.DG.P0	>adAp	Al>adawAti	OK		
NOM.FP.DA.P0	>adAp	Al>adawAti	OK		
NOM.FP.IN	>adAp	>adawAtN	OK		
NOM.FP.IG	>adAp	>adawAtK	OK		
NOM.FP.IA	>adAp	>adawAtK	OK		
NOM.FP.CN	>adAp	>adawAtu	OK		
NOM.FP.CG	>adAp	>adawAti	OK		
NOM.FP.CA	>adAp	>adawAti	OK		
NOM.FP.DN.P0.E0	>adAp		OK		
NOM.FP.DG.P0.E0	>adAp		OK		
NOM.FP.DA.P0.E0	>adAp		OK		
NOM.FP.CN.E0	>adAp	>adawAtuhu	OK		
NOM.FP.CG.E0	>adAp	>adawAtihi	OK		
NOM.FP.CA.E0	>adAp	>adawAtihi	OK		
NOM.FP.DN.P0.E0	>afoEaY		OK		
NOM.FP.DG.P0.E0	>afoEaY		OK		
NOM.FP.DA.P0.E0	>afoEaY		OK		
NOM.FP.DN.P0	qi*aY	Al>aqo*A'u	OK		
NOM.FP.DG.P0	qi*aY	Al>aqo*A'i	OK		
NOM.FP.DA.P0	qi*aY	Al>aqo*A'a	OK		
NOM.FP.IN	qi*aY	>aqo*A'N	OK		
NOM.FP.IG	qi*aY	>aqo*A'K	OK		
NOM.FP.IA	qi*aY	>aqo*A'F	OK		
NOM.FP.CN	qi*aY	>aqo*A'u	OK		
NOM.FP.CG	qi*aY	>aqo*A'i	OK		
NOM.FP.CA	qi*aY	>aqo*A'a	OK		
NOM.FP.DN.P0.E0	qi*aY		OK		
NOM.FP.DG.P0.E0	qi*aY		OK		
NOM.FP.DA.P0.E0	qi*aY		OK		
NOM.FP.CN.E0	qi*aY	>aqo*A&uhu	OK		
NOM.FP.CG.E0	qi*aY	>aqo*A}ihi	OK		
NOM.FP.CA.E0	qi*aY	>aqo*A'ahu	OK		
NOM.MS.DN.P0.E0	>arobiEA'		OK		
NOM.MS.DG.P0.E0	>arobiEA'		OK		
NOM.MS.DA.P0.E0	>arobiEA'		OK		
NOM.MD.DN.P0.E0	<ij~AS		OK		
NOM.MD.DG.P0.E0	<ij~AS		OK		
NOM.MD.DA.P0.E0	<ij~AS		OK		
NOM.MP.DN.P0.E0	>alovag		OK		
NOM.MP.DG.P0.E0	>alovag		OK		
NOM.MP.DA.P0.E0	>alovag		OK		
NOM.FD.DN.P0	dAr	Ald~ArAni	OK		
NOM.FD.DG.P0	dAr	Ald~Arayoni	OK		
NOM.FD.DA.P0	dAr	Ald~Arayoni	OK		
NOM.FD.IN	dAr	dArAni	OK		
NOM.FD.IG	dAr	dArayoni	OK		
NOM.FD.IA	dAr	dArayoni	OK		
NOM.FD.CN	dAr	dArA	OK		
NOM.FD.CG	dAr	dArayo	OK		
NOM.FD.CA	dAr	dArayo	OK		
NOM.FD.DN.P0.E0	dAr		OK		
NOM.FD.DG.P0.E0	dAr		OK		
NOM.FD.DA.P0.E0	dAr		OK		
NOM.FD.CN.E0	dAr	dArAhu	OK		
NOM.FD.CG.E0	dAr	dArayohi	OK		
NOM.FD.CA.E0	dAr	dArayohi	OK		
NOM.MS.DN.P0.E0	bu&os		OK		
NOM.MS.DG.P0.E0	bu&os		OK		
NOM.MS.DA.P0.E0	bu&os		OK		
NOM.MP.DN.P0.E0	>adiyb		OK		
NOM.MP.DG.P0.E0	>adiyb		OK		
NOM.MP.DA.P0.E0	>adiyb		OK		
NOM.FS.DN.P0.E0	>aqAqiyA		OK		
NOM.FS.DG.P0.E0	>aqAqiyA		OK		
NOM.FS.DA.P0.E0	>aqAqiyA		OK		
NOM.MP.DN.P0.E0	>asiyr		OK		
NOM.MP.DG.P0.E0	>asiyr		OK		
NOM.MP.DA.P0.E0	>asiyr		OK		
NOM.MD.DN.P0.E0	bu&os		OK		
NOM.MD.DG.P0.E0	bu&os		OK		
NOM.MD.DA.P0.E0	bu&os		OK		
NOM.MS.DN.P0.E0	SaEadA'		OK		
NOM.MS.DG.P0.E0	SaEadA'		OK		
NOM.MS.DA.P0.E0	SaEadA'		OK		
NOM.MS.IN	la>olA'	la>olA'u	OK		
NOM.MS.IG	la>olA'	la>olA'a	OK		
NOM.MS.DN.P0.E0	la>olA'		OK		
NOM.MS.DG.P0.E0	la>olA'		OK		
NOM.MS.DA.P0.E0	la>olA'		OK		
NOM.MP.DN.P0.E0	>asonAn		OK		
NOM.MP.DG.P0.E0	>asonAn		OK		
NOM.MP.DA.P0.E0	>asonAn		OK		
NOM.FP.DN.P0.E0	>uDoHiy~ap		OK		
NOM.FP.DG.P0.E0	>uDoHiy~ap		OK		
NOM.FP.DA.P0.E0	>uDoHiy~ap		OK		
NOM.FP.DN.P0.E0	$abAp		OK		
NOM.FP.DG.P0.E0	$abAp		OK		
NOM.FP.DA.P0.E0	$abAp		OK		
NOM.FS.DN.P0.E0	mu&AsAp		OK		
NOM.FS.DG.P0.E0	mu&AsAp		OK		
NOM.FS.DA.P0.E0	mu&AsAp		OK		
NOM.FD.DN.P0.E0	mu&AsAp		OK		
NOM.FD.DG.P0.E0	mu&AsAp		OK		
NOM.FD.DA.P0.E0	mu&AsAp		OK		
NOM.FP.DN.P0.E0	dunoyA		OK		
NOM.FP.DG.P0.E0	dunoyA		OK		
NOM.FP.DA.P0.E0	dunoyA		OK		
NOM.MP.DN.P0	$al~Al	Al$~al~AlAtu	OK		
NOM.MP.DG.P0	$al~Al	Al$~al~AlAti	OK		
NOM.MP.DA.P0	$al~Al	Al$~al~AlAti	OK		
NOM.MP.IN	$al~Al	$al~AlAtN	OK		
NOM.MP.IG	$al~Al	$al~AlAtK	OK		
NOM.MP.IA	$al~Al	$al~AlAtK	OK		
NOM.MP.CN	$al~Al	$al~AlAtu	OK		
NOM.MP.CG	$al~Al	$al~AlAti	OK		
NOM.MP.CA	$al~Al	$al~AlAti	OK		
NOM.MP.DN.P0.E0	$al~Al		OK		
NOM.MP.DG.P0.E0	$al~Al		OK		
NOM.MP.DA.P0.E0	$al~Al		OK		
NOM.MP.CN.E0	$al~Al	$al~AlAtuhu	OK		
NOM.MP.CG.E0	$al~Al	$al~AlAtihi	OK		
NOM.MP.CA.E0	$al~Al	$al~AlAtihi	OK		
NOM.FS.DN.P0.E0	$Ap		OK		
NOM.FS.DG.P0.E0	$Ap		OK		
NOM.FS.DA.P0.E0	$Ap		OK		
NOM.FD.DN.P0	$Ap	Al$~AtAni	OK		
NOM.FD.DG.P0	$Ap	Al$~Atayoni	OK		
NOM.FD.DA.P0	$Ap	Al$~Atayoni	OK		
NOM.FD.IN	$Ap	$AtAni	OK		
NOM.FD.IG	$Ap	$Atayoni	OK		
NOM.FD.IA	$Ap	$Atayoni	OK		
NOM.FD.CN	$Ap	$AtA	OK		
NOM.FD.CG	$Ap	$Atayo	OK		
NOM.FD.CA	$Ap	$Atayo	OK		
NOM.FD.DN.P0.E0	$Ap		OK		
NOM.FD.DG.P0.E0	$Ap		OK		
NOM.FD.DA.P0.E0	$Ap		OK		
NOM.FD.CN.E0	$Ap	$AtAhu	OK		
NOM.FD.CG.E0	$Ap	$Atayohi	OK		
NOM.FD.CA.E0	$Ap	$Atayohi	OK		
NOM.MS.DN.P0.E0	habA'		OK		
NOM.MS.DG.P0.E0	habA'		OK		
NOM.MS.DA.P0.E0	habA'		OK		
NOM.FD.DN.P0.E0	bakAluwriyA		OK		
NOM.FD.DG.P0.E0	bakAluwriyA		OK		
NOM.FD.DA.P0.E0	bakAluwriyA		OK		
NOM.MS.DN.P0.E0	bal~uwn		OK		
NOM.MS.DG.P0.E0	bal~uwn		OK		
NOM.MS.DA.P0.E0	bal~uwn		OK		
NOM.MS.DN.P0	bAqiEap	AlbAqiEapu	OK		
NOM.MS.DG.P0	bAqiEap	AlbAqiEapi	OK		
NOM.MS.DA.P0	bAqiEap	AlbAqiEapa	OK		
NOM.MS.IN	bAqiEap	bAqiEapN	OK		
NOM.MS.IG	bAqiEap	bAqiEapK	OK		
NOM.MS.IA	bAqiEap	bAqiEapF	OK		
NOM.MS.CN	bAqiEap	bAqiEapu	OK		
NOM.MS.CG	bAqiEap	bAqiEapi	OK		
NOM.MS.CA	bAqiEap	bAqiEapa	OK		
NOM.MS.DN.P0.E0	bAqiEap		OK		
NOM.MS.DG.P0.E0	bAqiEap		OK		
NOM.MS.DA.P0.E0	bAqiEap		OK		
NOM.MS.CN.E0	bAqiEap	bAqiEatuhu	OK		
NOM.MS.CG.E0	bAqiEap	bAqiEatihi	OK		
NOM.MS.CA.E0	bAqiEap	bAqiEatahu	OK		
NOM.MD.DN.P0.E0	bAqiEap		OK		
NOM.MD.DG.P0.E0	bAqiEap		OK		
NOM.MD.DA.P0.E0	bAqiEap		OK		
NOM.MS.DN.P0.E0	baro'		OK		
NOM.MS.DG.P0.E0	baro'		OK		
NOM.MS.DA.P0.E0	baro'		OK		
NOM.MD.DN.P0	baro'		OK		
NOM.MD.DG.P0	baro'		OK		
NOM.MD.DA.P0	baro'		OK		
NOM.MD.IN	baro'		PROB	unclrear	
NOM.MD.IG	baro'		PROB	unclrear	
NOM.MD.IA	baro'		PROB	unclrear	
NOM.MD.CN	baro'		PROB	unclrear	
NOM.MD.CG	baro'		PROB	unclrear	
NOM.MD.CA	baro'		PROB	unclrear	
NOM.MD.DN.P0.E0	baro'		OK		
NOM.MD.DG.P0.E0	baro'		OK		
NOM.MD.DA.P0.E0	baro'		OK		
NOM.MD.CN.E0	baro'		OK		
NOM.MD.CG.E0	baro'		OK		
NOM.MD.CA.E0	baro'		OK		
NOM.FS.DN.P0.E0	samA'		OK		
NOM.FS.DG.P0.E0	samA'		OK		
NOM.FS.DA.P0.E0	samA'		OK		
NOM.FD.DN.P0	samA'	Als~amA'Ani	OK		
NOM.FD.DN.P0	samA'	Als~amAwAni	OK		
NOM.FD.DG.P0	samA'	Als~amA'ayoni	OK		
NOM.FD.DG.P0	samA'	Als~amAwayoni	OK		
NOM.FD.DA.P0	samA'	Als~amA'ayoni	OK		
NOM.FD.DA.P0	samA'	Als~amAwayoni	OK		
NOM.FD.IN	samA'	samA'Ani	OK		
NOM.FD.IN	samA'	samAwAni	OK		
NOM.FD.IG	samA'	samA'ayoni	OK		
NOM.FD.IG	samA'	samAwayoni	OK		
NOM.FD.IA	samA'	samA'ayoni	OK		
NOM.FD.IA	samA'	samAwayoni	OK		
NOM.FD.CN	samA'	samA'A	OK		
NOM.FD.CN	samA'	samAwA	OK		
NOM.FD.CG	samA'	samA'ayo	OK		
NOM.FD.CG	samA'	samAwayo	OK		
NOM.FD.CA	samA'	samA'ayo	OK		
NOM.FD.CA	samA'	samAwayo	OK		
NOM.FD.DN.P0.E0	samA'		OK		
NOM.FD.DG.P0.E0	samA'		OK		
NOM.FD.DA.P0.E0	samA'		OK		
NOM.FD.CN.E0	samA'	samA'Ahu	OK		
NOM.FD.CN.E0	samA'	samAwAhu	OK		
NOM.FD.CG.E0	samA'	samA'ayohi	OK		
NOM.FD.CG.E0	samA'	samAwayohi	OK		
NOM.FD.CA.E0	samA'	samA'ayohi	OK		
NOM.FD.CA.E0	samA'	samAwayohi	OK		
NOM.FP.DN.P0	samA'	Als~amA'Atu	OK		
NOM.FP.DN.P0	samA'	Als~amAwAtu	OK		
NOM.FP.DG.P0	samA'	Als~amA'Ati	OK		
NOM.FP.DG.P0	samA'	Als~amAwAti	OK		
NOM.FP.DA.P0	samA'	Als~amA'Ati	OK		
NOM.FP.DA.P0	samA'	Als~amAwAti	OK		
NOM.FP.IN	samA'	samA'AtN	OK		
NOM.FP.IN	samA'	samAwAtN	OK		
NOM.FP.IG	samA'	samA'AtK	OK		
NOM.FP.IG	samA'	samAwAtK	OK		
NOM.FP.IA	samA'	samA'AtK	OK		
NOM.FP.IA	samA'	samAwAtK	OK		
NOM.FP.CN	samA'	samA'Atu	OK		
NOM.FP.CN	samA'	samAwAtu	OK		
NOM.FP.CG	samA'	samA'Ati	OK		
NOM.FP.CG	samA'	samAwAti	OK		
NOM.FP.CA	samA'	samA'Ati	OK		
NOM.FP.CA	samA'	samAwAti	OK		
NOM.FP.DN.P0.E0	samA'		OK		
NOM.FP.DG.P0.E0	samA'		OK		
NOM.FP.DA.P0.E0	samA'		OK		
NOM.FP.CN.E0	samA'	samA'Atuhu	OK		
NOM.FP.CN.E0	samA'	samAwAtuhu	OK		
NOM.FP.CG.E0	samA'	samA'Atihi	OK		
NOM.FP.CG.E0	samA'	samAwAtihi	OK		
NOM.FP.CA.E0	samA'	samA'Atihi	OK		
NOM.FP.CA.E0	samA'	samAwAtihi	OK		
NOM.MS.DN.P0.E0	bin		OK		
NOM.MS.DG.P0.E0	bin		OK		
NOM.MS.DA.P0.E0	bin		OK		
NOM.FD.DN.P0.E0	biyjAmA		OK		
NOM.FD.DG.P0.E0	biyjAmA		OK		
NOM.FD.DA.P0.E0	biyjAmA		OK		
NOM.FP.DN.P0.E0	biyjAmA		OK		
NOM.FP.DG.P0.E0	biyjAmA		OK		
NOM.FP.DA.P0.E0	biyjAmA		OK		
NOM.MS.DN.P0.E0	TarofA'		OK		
NOM.MS.DG.P0.E0	TarofA'		OK		
NOM.MS.DA.P0.E0	TarofA'		OK		
NOM.MD.DN.P0.E0	TarofA'		OK		
NOM.MD.DG.P0.E0	TarofA'		OK		
NOM.MD.DA.P0.E0	TarofA'		OK		
NOM.FP.DN.P0.E0	dAr		OK		
NOM.FP.DG.P0.E0	dAr		OK		
NOM.FP.DA.P0.E0	dAr		OK		
NOM.MP.DN.P0.E0	DAriy		OK		
NOM.MP.DG.P0.E0	DAriy		OK		
NOM.MP.DA.P0.E0	DAriy		OK		
NOM.FS.DN.P0.E0	dawAp		OK		
NOM.FS.DG.P0.E0	dawAp		OK		
NOM.FS.DA.P0.E0	dawAp		OK		
NOM.FD.DN.P0.E0	dawAp		OK		
NOM.FD.DG.P0.E0	dawAp		OK		
NOM.FD.DA.P0.E0	dawAp		OK		
NOM.FP.DN.P0.E0	dayodabAn		OK		
NOM.FP.DG.P0.E0	dayodabAn		OK		
NOM.FP.DA.P0.E0	dayodabAn		OK		
NOM.FS.DN.P0.E0	dunoyA		OK		
NOM.FS.DG.P0.E0	dunoyA		OK		
NOM.FS.DA.P0.E0	dunoyA		OK		
NOM.FD.DN.P0.E0	dunoyA		OK		
NOM.FD.DG.P0.E0	dunoyA		OK		
NOM.FD.DA.P0.E0	dunoyA		OK		
NOM.FS.DN.P0.E0	Euliy~ap		OK		
NOM.FS.DG.P0.E0	Euliy~ap		OK		
NOM.FS.DA.P0.E0	Euliy~ap		OK		
NOM.FP.DN.P0	faro$ap	Alfara$Atu	OK		
NOM.FP.DG.P0	faro$ap	Alfara$Ati	OK		
NOM.FP.DA.P0	faro$ap	Alfara$Ati	OK		
NOM.FP.IN	faro$ap	fara$AtN	OK		
NOM.FP.IG	faro$ap	fara$AtK	OK		
NOM.FP.IA	faro$ap	fara$AtK	OK		
NOM.FP.CN	faro$ap	fara$Atu	OK		
NOM.FP.CG	faro$ap	fara$Ati	OK		
NOM.FP.CA	faro$ap	fara$Ati	OK		
NOM.FP.DN.P0.E0	faro$ap		OK		
NOM.FP.DG.P0.E0	faro$ap		OK		
NOM.FP.DA.P0.E0	faro$ap		OK		
NOM.FP.CN.E0	faro$ap	fara$Atuhu	OK		
NOM.FP.CG.E0	faro$ap	fara$Atihi	OK		
NOM.FP.CA.E0	faro$ap	fara$Atihi	OK		
NOM.FS.DN.P0.E0	fASuwliyA		OK		
NOM.FS.DG.P0.E0	fASuwliyA		OK		
NOM.FS.DA.P0.E0	fASuwliyA		OK		
NOM.FS.DN.P0.E0	fASuwliyap		OK		
NOM.FS.DG.P0.E0	fASuwliyap		OK		
NOM.FS.DA.P0.E0	fASuwliyap		OK		
NOM.FD.DN.P0.E0	fASuwliyap		OK		
NOM.FD.DG.P0.E0	fASuwliyap		OK		
NOM.FD.DA.P0.E0	fASuwliyap		OK		
NOM.FP.DN.P0.E0	fASuwliyap		OK		
NOM.FP.DG.P0.E0	fASuwliyap		OK		
NOM.FP.DA.P0.E0	fASuwliyap		OK		
NOM.MP.DN.P0.E0	fayo'		OK		
NOM.MP.DG.P0.E0	fayo'		OK		
NOM.MP.DA.P0.E0	fayo'		OK		
NOM.FP.DN.P0.E0	fiyzA		OK		
NOM.FP.DG.P0.E0	fiyzA		OK		
NOM.FP.DA.P0.E0	fiyzA		OK		
NOM.MP.DN.P0.E0	HaDoramiy~		OK		
NOM.MP.DG.P0.E0	HaDoramiy~		OK		
NOM.MP.DA.P0.E0	HaDoramiy~		OK		
NOM.FS.DN.P0	muwmiyA'	AlmuwmiyA'u	OK		
NOM.FS.DG.P0	muwmiyA'	AlmuwmiyA'i	OK		
NOM.FS.DA.P0	muwmiyA'	AlmuwmiyA'a	OK		
NOM.FS.IN	muwmiyA'	muwmiyA'N	OK		
NOM.FS.IG	muwmiyA'	muwmiyA'K	OK		
NOM.FS.IA	muwmiyA'	muwmiyA'F	OK		
NOM.FS.CN	muwmiyA'	muwmiyA'u	OK		
NOM.FS.CG	muwmiyA'	muwmiyA'i	OK		
NOM.FS.CA	muwmiyA'	muwmiyA'a	OK		
NOM.FS.DN.P0.E0	muwmiyA'		OK		
NOM.FS.DG.P0.E0	muwmiyA'		OK		
NOM.FS.DA.P0.E0	muwmiyA'		OK		
NOM.FS.CN.E0	muwmiyA'	muwmiyA&uhu	OK		
NOM.FS.CG.E0	muwmiyA'	muwmiyA}ihi	OK		
NOM.FS.CA.E0	muwmiyA'	muwmiyA'ahu	OK		
NOM.FS.DN.P0.E0	jlAsonuwst		OK		
NOM.FS.DG.P0.E0	jlAsonuwst		OK		
NOM.FS.DA.P0.E0	jlAsonuwst		OK		
NOM.MP.IG	kamo'	>akomu&K	OK	CHECK	
NOM.MP.DN.P0.E0	kamo'		OK		
NOM.MP.DG.P0.E0	kamo'		OK		
NOM.MP.DA.P0.E0	kamo'		OK		
NOM.FS.DN.P0.E0	kar~iyTap		OK		
NOM.FS.DG.P0.E0	kar~iyTap		OK		
NOM.FS.DA.P0.E0	kar~iyTap		OK		
NOM.MS.DN.P0.E0	kuboriy		OK		
NOM.MS.DG.P0.E0	kuboriy		OK		
NOM.MS.DA.P0.E0	kuboriy		OK		
NOM.FP.DN.P0.E0	kum~avraY		OK		
NOM.FP.DG.P0.E0	kum~avraY		OK		
NOM.FP.DA.P0.E0	kum~avraY		OK		
NOM.FP.DN.P0.E0	lA}iHap		OK		
NOM.FP.DG.P0.E0	lA}iHap		OK		
NOM.FP.DA.P0.E0	lA}iHap		OK		
NOM.FS.DN.P0.E0	la*~ap		OK		
NOM.FS.DG.P0.E0	la*~ap		OK		
NOM.FS.DA.P0.E0	la*~ap		OK		
NOM.FD.DN.P0.E0	la*~ap		OK		
NOM.FD.DG.P0.E0	la*~ap		OK		
NOM.FD.DA.P0.E0	la*~ap		OK		
NOM.FP.DN.P0.E0	la*~ap		OK		
NOM.FP.DG.P0.E0	la*~ap		OK		
NOM.FP.DA.P0.E0	la*~ap		OK		
NOM.MS.DN.P0.E0	lAm		OK		
NOM.MS.DG.P0.E0	lAm		OK		
NOM.MS.DA.P0.E0	lAm		OK		
NOM.MS.DN.P0.E0	lA>anA		OK		
NOM.MS.DG.P0.E0	lA>anA		OK		
NOM.MS.DA.P0.E0	lA>anA		OK		
NOM.FS.DN.P0.E0	la>owA'		OK		
NOM.FS.DG.P0.E0	la>owA'		OK		
NOM.FS.DA.P0.E0	la>owA'		OK		
NOM.MS.DN.P0.E0	lA$ayo'		OK		
NOM.MS.DG.P0.E0	lA$ayo'		OK		
NOM.MS.DA.P0.E0	lA$ayo'		OK		
NOM.FP.DN.P0	labinap	All~abuwnAtu	OK	(All~abuwnu)[OK]>(All~abuwnAtu)[UNK]	
NOM.FP.DG.P0	labinap	All~abuwnAti	OK	(All~abuwni)[OK]>(All~abuwnAti)[UNK]	
NOM.FP.DA.P0	labinap	All~abuwnAti	OK	(All~abuwna)[OK]>(All~abuwnAti)[UNK]	
NOM.FP.IN	labinap	labuwnAtN	OK	(labuwnN)[OK]>(labuwnAtN)[UNK]	
NOM.FP.IG	labinap	labuwnAtK	OK	(labuwnK)[OK]>(labuwnAtK)[UNK]	
NOM.FP.IA	labinap	labuwnAtK	OK	(labuwnAF)[OK]>(labuwnAtK)[UNK]	
NOM.FP.CN	labinap	labuwnAtu	OK	(labuwnu)[OK]>(labuwnAtu)[UNK]	
NOM.FP.CG	labinap	labuwnAti	OK	(labuwni)[OK]>(labuwnAti)[UNK]	
NOM.FP.CA	labinap	labuwnAti	OK	(labuwna)[OK]>(labuwnAti)[UNK]	
NOM.FP.DN.P0.E0	labinap		OK		
NOM.FP.DG.P0.E0	labinap		OK		
NOM.FP.DA.P0.E0	labinap		OK		
NOM.FP.CN.E0	labinap	labuwnAtuhu	OK	(labuwnuhu)[OK]>(labuwnAtuhu)[UNK]	
NOM.FP.CG.E0	labinap	labuwnAtihi	OK	(labuwnihi)[OK]>(labuwnAtihi)[UNK]	
NOM.FP.CA.E0	labinap	labuwnAtihi	OK	(labuwnahu)[OK]>(labuwnAtihi)[UNK]	
NOM.MP.DN.P0.E0	laboluwb		OK		
NOM.MP.DG.P0.E0	laboluwb		OK		
NOM.MP.DA.P0.E0	laboluwb		OK		
	ladaY		OK		
NOM.FP.DN.P0.E0	lihA'		OK		
NOM.FP.DG.P0.E0	lihA'		OK		
NOM.FP.DA.P0.E0	lihA'		OK		
NOM.FS.DN.P0.E0	ladiyg		OK		
NOM.FS.DG.P0.E0	ladiyg		OK		
NOM.FS.DA.P0.E0	ladiyg		OK		
NOM.FD.DN.P0.E0	ladiyg		OK		
NOM.FD.DG.P0.E0	ladiyg		OK		
NOM.FD.DA.P0.E0	ladiyg		OK		
NOM.FP.DN.P0.E0	ladiyg		OK		
NOM.FP.DG.P0.E0	ladiyg		OK		
NOM.FP.DA.P0.E0	ladiyg		OK		
NOM.MS.DN.P0.E0	liHA'		OK		
NOM.MS.DG.P0.E0	liHA'		OK		
NOM.MS.DA.P0.E0	liHA'		OK		
NOM.MD.DN.P0	liHA'	All~iHA'Ani	OK	أَلْحِيَة ولُحِيّ	
NOM.MD.DN.P0	liHA'	All~iHAwAni	OK	أَلْحِيَة ولُحِيّ	
NOM.MD.DG.P0	liHA'	All~iHA'ayoni	OK	أَلْحِيَة ولُحِيّ	
NOM.MD.DG.P0	liHA'	All~iHAwayoni	OK	أَلْحِيَة ولُحِيّ	
NOM.MD.DA.P0	liHA'	All~iHA'ayoni	OK	أَلْحِيَة ولُحِيّ	
NOM.MD.DA.P0	liHA'	All~iHAwayoni	OK	أَلْحِيَة ولُحِيّ	
NOM.MD.IN	liHA'	liHA'Ani	OK	أَلْحِيَة ولُحِيّ	
NOM.MD.IN	liHA'	liHAwAni	OK	أَلْحِيَة ولُحِيّ	
NOM.MD.IG	liHA'	liHA'ayoni	OK	أَلْحِيَة ولُحِيّ	
NOM.MD.IG	liHA'	liHAwayoni	OK	أَلْحِيَة ولُحِيّ	
NOM.MD.IA	liHA'	liHA'ayoni	OK	أَلْحِيَة ولُحِيّ	
NOM.MD.IA	liHA'	liHAwayoni	OK	أَلْحِيَة ولُحِيّ	
NOM.MD.CN	liHA'	liHA'A	OK	أَلْحِيَة ولُحِيّ	
NOM.MD.CN	liHA'	liHAwA	OK	أَلْحِيَة ولُحِيّ	
NOM.MD.CG	liHA'	liHA'ayo	OK	أَلْحِيَة ولُحِيّ	
NOM.MD.CG	liHA'	liHAwayo	OK	أَلْحِيَة ولُحِيّ	
NOM.MD.CA	liHA'	liHA'ayo	OK	أَلْحِيَة ولُحِيّ	
NOM.MD.CA	liHA'	liHAwayo	OK	أَلْحِيَة ولُحِيّ	
NOM.MD.DN.P0.E0	liHA'		OK		
NOM.MD.DG.P0.E0	liHA'		OK		
NOM.MD.DA.P0.E0	liHA'		OK		
NOM.MD.CN.E0	liHA'	liHA'Ahu	OK	أَلْحِيَة ولُحِيّ	
NOM.MD.CN.E0	liHA'	liHAwAhu	OK	أَلْحِيَة ولُحِيّ	
NOM.MD.CG.E0	liHA'	liHA'ayohi	OK	أَلْحِيَة ولُحِيّ	
NOM.MD.CG.E0	liHA'	liHAwayohi	OK	أَلْحِيَة ولُحِيّ	
NOM.MD.CA.E0	liHA'	liHA'ayohi	OK	أَلْحِيَة ولُحِيّ	
NOM.MD.CA.E0	liHA'	liHAwayohi	OK	أَلْحِيَة ولُحِيّ	
NOM.FP.DN.P0	liHA'	All~iHA'Atu	OK	أَلْحِيَة ولُحِيّ	
NOM.FP.DN.P0	liHA'	All~iHAwAtu	OK	أَلْحِيَة ولُحِيّ	
